date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,return,ema_ratio,sma_ratio,rsi_diff,cci_diff,return_lag1,rsi_14_lag1,cci_14_lag1,return_lag2,rsi_14_lag2,cci_14_lag2,return_lag3,rsi_14_lag3,cci_14_lag3
2014-01-16,0.011827204596245755,0.010873014488448268,0.011574030158293142,0.010791913197548839,0.19705678936669524,0.5912535660294527,0.4791637231961387,0.7265032107413867,0.5718129545491552,0.0032677739459863603,0.00222421197563466,0.0010024279916397982,0.0010107879217840232,0.4700574765484121,0.005742322614590484,0.006920678522359813,0.02150642868033703,0.01822683908034059,0.4953290914494344,0.5615747056844986,0.6500128093309736,0.3570148039279284,0.3491041250778382,0.5985954004619967,0.5096047999210054,0.5774760230460778,0.5978744260343031,0.41775395764476525,0.4418812294250064,0.5388581696210897,0.30834387419741666,0.3675188688079314
2014-01-17,0.011149892945077414,0.009933508232787075,0.009228568490563097,0.008101365801742422,0.3866548296075114,0.407496147621662,0.3620135185307855,0.5014538426141557,0.46610824079890417,0.0033322634157936376,0.002223082447874017,0.001084444394829548,0.0010894613224329552,0.4686804609834075,0.0056396505474729935,0.03131154490926278,0.024805953251444184,0.020297662531849454,0.41917160784850266,0.5576762684426386,0.6494154582558935,0.5533621798024825,0.40993039293746786,0.4953290914494344,0.4791637231961387,0.5718129545491552,0.5985954004619967,0.5096047999210054,0.5774760230460778,0.5978744260343031,0.41775395764476525,0.4418812294250064
2014-01-21,0.009072409430437536,0.009540416473201738,0.009332101228157155,0.009765627470380178,0.29235318105121877,0.51527119139941,0.4324386391966218,0.5316999654885164,0.5074592238555905,0.0034515392511686865,0.002291200746143765,0.0012160188978276032,0.0012024847248124082,0.46930886381147524,0.005686514100921136,0.01808925058515197,0.024121524040758312,0.0201328244392728,0.5803190017924419,0.5554480302952944,0.6489513368460806,0.44122802188756494,0.44473699823848967,0.41917160784850266,0.3620135185307855,0.46610824079890417,0.4953290914494344,0.4791637231961387,0.5718129545491552,0.5985954004619967,0.5096047999210054,0.5774760230460778
2014-01-22,0.01103700859408853,0.010959488291695782,0.010803502629977396,0.010249055040921967,0.3417623410799434,0.5442446978724631,0.45191775459981637,0.6146452545831126,0.6135716964296812,0.003616873095438067,0.0023767495319550053,0.0013478761639170583,0.0013236817319209476,0.47030422773370784,0.005711826750080182,0.01761087319588383,0.02340778619876343,0.019904226685197687,0.535673345252733,0.5536659066485603,0.6499112342994482,0.4120462071007339,0.5286515398774784,0.5803190017924419,0.4324386391966218,0.5074592238555905,0.41917160784850266,0.3620135185307855,0.46610824079890417,0.4953290914494344,0.4791637231961387,0.5718129545491552
2014-01-23,0.010844905014420245,0.010804217376859312,0.010206178218972087,0.011174292683936757,0.36409029156631617,0.599140834531499,0.48885794027479373,0.5817296259197053,0.6239281275011092,0.0037678002276294864,0.0024974165753463423,0.0014881524848075478,0.0014624230928396015,0.4720236399908943,0.005570423739564873,0.023828282603904488,0.024447708336500278,0.020673660570248435,0.5518681720892529,0.5527241830465224,0.6501548449426728,0.35681371807553264,0.5784270776332971,0.535673345252733,0.45191775459981637,0.6135716964296812,0.5803190017924419,0.4324386391966218,0.5074592238555905,0.41917160784850266,0.3620135185307855,0.46610824079890417
2014-01-24,0.0116489530138644,0.010631253260378282,0.010194231061755779,0.009171249491763914,0.38916588388255924,0.45509623542414857,0.400576139855698,0.4248123637370434,0.5515019873813227,0.0038822881020113137,0.0025300608165118865,0.0016161808145768175,0.0015551671207119228,0.4713221780225399,0.005350847537741926,0.023096813406351287,0.025144750362142664,0.021272638931163983,0.4446252165698974,0.5497878904476199,0.6496551947634184,0.5169872864685567,0.6228610127971473,0.5518681720892529,0.48885794027479373,0.6239281275011092,0.535673345252733,0.45191775459981637,0.6135716964296812,0.5803190017924419,0.4324386391966218,0.5074592238555905
2014-01-27,0.010870645995767717,0.010470082777217393,0.010393341057080327,0.010048933789878006,0.5096911120949722,0.5143555081036577,0.4374468367556548,0.5257603949843825,0.5652825805276112,0.004011478458393433,0.002597920675574711,0.0017508878233858383,0.0016649952842597016,0.47165236035631647,0.005214628596484833,0.016401184151427543,0.023963475144048743,0.020771620959851987,0.5504386246996671,0.5477192564901534,0.6494011456660229,0.45206584380126386,0.5423192102635781,0.4446252165698974,0.400576139855698,0.5515019873813227,0.5518681720892529,0.48885794027479373,0.6239281275011092,0.535673345252733,0.45191775459981637,0.6135716964296812
2014-01-28,0.0026894445701210468,0.0026474973255198597,0.001696379250380256,0.0013314159919347035,1.0,0.19522813645064208,0.17949386340555218,0.0,0.09131414298041357,0.0039516076500691055,0.0023006280161764203,0.001767878644549789,0.0015845477738574282,0.46305988125091685,0.004669856723472018,0.12718733787906114,0.052382054728411724,0.03779906539905476,0.19609061408695178,0.5373364394308595,0.6470099641409868,0.6969655178582865,0.32494888608072525,0.5504386246996671,0.4374468367556548,0.5652825805276112,0.4446252165698974,0.400576139855698,0.5515019873813227,0.5518681720892529,0.48885794027479373,0.6239281275011092
2014-01-29,0.0017368563579766294,0.0011478457687740112,0.0010094762476103164,0.00019218274934623691,0.45969586016907366,0.17397264229260823,0.15694246954093133,0.22819549815126333,0.19628036030218976,0.0038354672368792753,0.001967622876124328,0.0017798004408510204,0.0014811307792203937,0.45525714333104983,0.004123254643171578,0.015557308476929396,0.047085554671548534,0.03598434391389923,0.4720948620092958,0.5263323897037768,0.6430366662771609,0.7038082873680042,0.2597630469026664,0.19609061408695178,0.17949386340555218,0.09131414298041357,0.5504386246996671,0.4374468367556548,0.5652825805276112,0.4446252165698974,0.400576139855698,0.5515019873813227
2014-01-30,0.0014576094086669322,0.0009768518439535467,0.000627189516561863,0.0,0.6283908522423344,0.17015693953849753,0.1530698739325564,0.316638375301192,0.27384331645647897,0.003728648618450195,0.00163968594472437,0.0017831942070882928,0.001375634057630415,0.44912214408101736,0.0035007157539365674,0.01851130657917399,0.04333044732608419,0.03476566947359636,0.5099906987998096,0.515652630301763,0.639621480639478,0.7053465313815537,0.2928967209522825,0.4720948620092958,0.15694246954093133,0.19628036030218976,0.19609061408695178,0.17949386340555218,0.09131414298041357,0.5504386246996671,0.4374468367556548,0.5652825805276112
2014-01-31,0.0,0.0,0.0,0.000162464682543495,0.4231968528478218,0.1827873784427309,0.16056396559199182,0.3516481832441404,0.3149206909012181,0.0036522528966064366,0.0013313653392179325,0.0017710766938950628,0.0012757486634189519,0.4447232171888313,0.0029667190484326533,0.013391100967483279,0.03875156616629468,0.032825583921604735,0.5243910425429548,0.5056271955467402,0.6376369745439612,0.69086664240678,0.32243965452355744,0.5099906987998096,0.1530698739325564,0.27384331645647897,0.4720948620092958,0.15694246954093133,0.19628036030218976,0.19609061408695178,0.17949386340555218,0.09131414298041357
2014-02-03,0.0014714724964240838,0.0012186020653662255,0.0011448699294373393,0.0003467200252327829,0.36238578577361774,0.19896370933074664,0.16956376826504194,0.40261195060283583,0.36716668535647295,0.0035758994106601244,0.0010427978363206358,0.0017860658788713818,0.0011818318575585324,0.4417566815202281,0.0025656873293316146,0.014657032636003728,0.03516311431244246,0.03122396128337205,0.5252645068199849,0.4962486940201769,0.6348004890232466,0.6712669469364582,0.35348985519916426,0.5243910425429548,0.16056396559199182,0.3149206909012181,0.5099906987998096,0.1530698739325564,0.27384331645647897,0.4720948620092958,0.15694246954093133,0.19628036030218976
2014-02-04,0.0021131338311161513,0.0015586252266752282,0.0018337631959152723,0.0017851088531125187,0.3385899170493691,0.3229843568295985,0.23914445983709626,0.46312608629825197,0.40181467451074254,0.003549586565185864,0.0008253578575553866,0.0018754353407184482,0.0011208101321330544,0.4412175782192427,0.002208469292591997,0.013250494407325132,0.031713641915151414,0.029514653694395578,0.5760499599046177,0.4887017228815109,0.6311772630871575,0.522024492549383,0.34699060883027516,0.5252645068199849,0.16956376826504194,0.36716668535647295,0.5243910425429548,0.16056396559199182,0.3149206909012181,0.5099906987998096,0.1530698739325564,0.27384331645647897
2014-02-05,0.0022537499028544156,0.0027025306121281067,0.0025286495533906606,0.002537996132224399,0.2921784288800431,0.38272332504430207,0.27413266767282435,0.7678079397139252,0.43032116998003034,0.0035133589614242122,0.0006477515875755874,0.0019622378838513865,0.0010772418303686832,0.4418915236202564,0.0019294244471600025,0.01634502029854619,0.029579033305523438,0.02841605234248338,0.5478482171253748,0.4822290367617281,0.6273336018440956,0.45273220523916496,0.08317787785757297,0.5760499599046177,0.23914445983709626,0.40181467451074254,0.5252645068199849,0.16956376826504194,0.36716668535647295,0.5243910425429548,0.16056396559199182,0.3149206909012181
2014-02-06,0.0029469042907116216,0.002352684009159514,0.0028392477661728782,0.0025221413189105563,0.22440953689810478,0.38179498179112115,0.2736237891416909,0.7131596103291525,0.4393013774633811,0.003482470164925089,0.0004764512176909791,0.002065813541278688,0.0010342012706557047,0.44272886824346236,0.0016148001443471727,0.006948957376755811,0.025253240255845945,0.02591232304810872,0.517158934278519,0.4760304453038291,0.6231360769415479,0.45387043120398696,0.15281146300426762,0.5478482171253748,0.27413266767282435,0.43032116998003034,0.5760499599046177,0.23914445983709626,0.40181467451074254,0.5252645068199849,0.16956376826504194,0.36716668535647295
2014-02-07,0.00518875966427039,0.00420611704886642,0.004744705055322776,0.003942700416212724,0.3324440176138666,0.4988231945204997,0.34141894518480326,0.808842413327741,0.48302458104352713,0.0034652672228833448,0.0003709379751337255,0.0022171414401327277,0.0010226477481941887,0.44514085903676054,0.0014436120045621947,0.020255458094597806,0.025080380776361426,0.025688472980672096,0.5740950115736803,0.47149069041962655,0.6178786390264035,0.31681116499084944,0.1250207838252439,0.517158934278519,0.2736237891416909,0.4393013774633811,0.5478482171253748,0.27413266767282435,0.43032116998003034,0.5760499599046177,0.23914445983709626,0.40181467451074254
2014-02-10,0.004650078890673495,0.005986840110306521,0.004868146004965115,0.00578725649797153,0.30870729577832356,0.6157523018853451,0.4201558589268543,0.808525559703378,0.5214875905369256,0.0034465815161045105,0.0003462623609287452,0.0023774106709841952,0.0010510914409234545,0.44918888820508823,0.0014034581675047703,0.030298783820210194,0.02760029383632752,0.027066411790603047,0.5898925374827176,0.46893189045616435,0.6123113747141957,0.1992609965027191,0.1862456814489073,0.5740950115736803,0.34141894518480326,0.48302458104352713,0.517158934278519,0.2736237891416909,0.4393013774633811,0.5478482171253748,0.27413266767282435,0.43032116998003034
2014-02-11,0.007016707599281677,0.007118951862439243,0.00715785798899797,0.007168200752070697,0.24792580214847232,0.684605644960428,0.4731443711350914,0.7830417445421949,0.5763402758977461,0.0034042102502254146,0.0003799763899582781,0.0025324805208730983,0.0011087371386997724,0.45400259445203456,0.001405796449443844,0.015585429788961191,0.025851515954795047,0.02602274866160103,0.5708194921605528,0.46779037124650724,0.6061921703169899,0.14172187839002898,0.29894212016375976,0.5898925374827176,0.4201558589268543,0.5214875905369256,0.5740950115736803,0.34141894518480326,0.48302458104352713,0.517158934278519,0.2736237891416909,0.4393013774633811
2014-02-12,0.008272309638386613,0.007474703537060881,0.007902528814014959,0.007160262250372959,0.27274061045542236,0.6838171992118894,0.4727899946611788,0.7240381015727337,0.6018240406149143,0.003318831451281659,0.0004120381689578234,0.0026708859271602214,0.0011650618297309734,0.45795334873254256,0.0012993626374564332,0.0087209938906647,0.022528979031391796,0.02396976686637243,0.5174863883416082,0.46663371259337527,0.5992829932431518,0.14282577883495995,0.39912432245736434,0.5708194921605528,0.4731443711350914,0.5763402758977461,0.5898925374827176,0.4201558589268543,0.5214875905369256,0.5740950115736803,0.34141894518480326,0.48302458104352713
2014-02-13,0.007818781495029209,0.00851444191762167,0.008093661029602434,0.00884632567419738,0.27206579822519006,0.7613948895002124,0.5357201045053082,0.7201381720671913,0.641140547907668,0.003290018857606894,0.0005129518219800372,0.0028384432213612587,0.0012566048829810855,0.46290027810901596,0.0011679224442790737,0.020902563356055892,0.022917207675576798,0.023986846056042198,0.5816996638849607,0.46710841539947534,0.5932284274007396,0.08368639544129575,0.46533395644642456,0.5174863883416082,0.4727899946611788,0.6018240406149143,0.5708194921605528,0.4731443711350914,0.5763402758977461,0.5898925374827176,0.4201558589268543,0.5214875905369256
2014-02-14,0.009365508377034162,0.008736545255715197,0.009489404535677176,0.008759135296012036,0.2389650485095704,0.7511731163087036,0.5313265226922899,0.6967796599855645,0.6668857775521659,0.0031954032102579355,0.0006062824645685222,0.0029545061403584844,0.001344443221561381,0.4667736695360559,0.0010636233997344952,0.004360536330923474,0.01885547220661598,0.021390787664858392,0.5145338845706535,0.46739467611312424,0.5867563451242761,0.09835176094141995,0.5297856032714013,0.5816996638849607,0.5357201045053082,0.641140547907668,0.5174863883416082,0.4727899946611788,0.6018240406149143,0.5708194921605528,0.4731443711350914,0.5763402758977461
2014-02-18,0.01006460725692164,0.00976054411630603,0.010365460640263363,0.009155394678450071,0.22679692040585903,0.7701934268314421,0.5464997058593104,0.7284323071372611,0.656044973355254,0.003114854964125377,0.0007124300820186558,0.0030782704855528142,0.0014390700105818277,0.47025192751524825,0.00111770417495341,0.011196772146005922,0.01719007756988744,0.020059575372223803,0.5325851712653399,0.46797220931642425,0.5804922089857296,0.0834009781579898,0.4805237706518752,0.5145338845706535,0.5313265226922899,0.6668857775521659,0.5816996638849607,0.5357201045053082,0.641140547907668,0.5174863883416082,0.4727899946611788,0.6018240406149143
2014-02-19,0.009817051326224763,0.008915397933863312,0.008123531710127405,0.007447551689520646,0.2781821242163397,0.5712090009977356,0.458181972969017,0.5302960765429114,0.5918011338619146,0.002985494833672303,0.0007434001936626744,0.003199750553296271,0.001495006760467335,0.47124792918728475,0.0009987668877353695,0.026219539380786104,0.01975349755280488,0.021195482474276363,0.4542433260310821,0.4667849083834854,0.5728182051328936,0.3639700339195058,0.579710334186389,0.5325851712653399,0.5464997058593104,0.656044973355254,0.5145338845706535,0.5313265226922899,0.6668857775521659,0.5816996638849607,0.5357201045053082,0.641140547907668
2014-02-20,0.007488052583024582,0.006971545204259064,0.0070583113537882325,0.00621520886447606,0.27058712600754947,0.4634291094675784,0.4012828471826983,0.26737970603152306,0.5399434418364496,0.0028631685224675546,0.000721913061780724,0.003297495881872045,0.001523273614537704,0.4707698325296082,0.0007917957760733008,0.014488304763813497,0.018834231784967778,0.020397939936899666,0.47119981381062065,0.46439977486526196,0.5660978089567195,0.49996298489059027,0.7641973321534037,0.4542433260310821,0.458181972969017,0.5918011338619146,0.5325851712653399,0.5464997058593104,0.656044973355254,0.5145338845706535,0.5313265226922899,0.6668857775521659
2014-02-21,0.007448442968684854,0.006493927819772163,0.006182244099265322,0.005046263102605239,0.2445920684214281,0.3788498409631166,0.35131866412500096,0.22170663282341008,0.5002035516795609,0.002688682657508379,0.0006526620450325871,0.0033899546614577086,0.0015257899458997193,0.46920653289994574,0.00047737498775668463,0.0189894476548954,0.01924204916353689,0.020368076566407774,0.4730789813730991,0.46094990791665147,0.5579564513144777,0.5973144334307238,0.7475848876767761,0.47119981381062065,0.4012828471826983,0.5399434418364496,0.4542433260310821,0.458181972969017,0.5918011338619146,0.5325851712653399,0.5464997058593104,0.656044973355254
2014-02-24,0.00553930170129753,0.005579984525740475,0.005748199361872389,0.00550194752360797,0.2543136661286796,0.4236961868597908,0.3740789199240085,0.28272683345253097,0.47286455912433956,0.0025276708743184884,0.0006050748501054692,0.0035004700146948065,0.0015380740824798012,0.46845779247953256,0.0002891081391575706,0.012040647820503793,0.017745610605121843,0.019243159544960885,0.5354114742723061,0.4580753378330211,0.5496929722602926,0.5391155688223029,0.6424202437374291,0.4730789813730991,0.35131866412500096,0.5002035516795609,0.47119981381062065,0.4012828471826983,0.5399434418364496,0.4542433260310821,0.458181972969017,0.5918011338619146
2014-02-25,0.006773116511683344,0.005511192917480173,0.005465464841002035,0.004414245198049699,0.19962430203550752,0.3449716141443953,0.3272244462429958,0.307886724393478,0.43326275426069677,0.0023611509843556727,0.0005141255817474044,0.003574654635587607,0.0015266798154948136,0.46679115884562306,0.0,0.015050888546811985,0.017262640068393294,0.01867389829766109,0.475902385011767,0.4542466583839486,0.5423731066406798,0.6291130877902986,0.5542010176747046,0.5354114742723061,0.3740789199240085,0.47286455912433956,0.4730789813730991,0.35131866412500096,0.5002035516795609,0.47119981381062065,0.4012828471826983,0.5399434418364496
2014-02-26,0.005630398823567279,0.004612972633432466,0.004390293166122924,0.0034810746008575866,0.2421267185603801,0.2871211173801439,0.2893512828534504,0.2745439256890745,0.37053231570441336,0.0021781486540512623,0.00038794041647581545,0.003635111906367977,0.001495409419554422,0.4645810281200675,0.00011029603324504145,0.017385902699630293,0.01746897783932981,0.0185139876435478,0.4814751614236419,0.44967065132117945,0.5349734024538764,0.6891782209577961,0.4886815381879045,0.475902385011767,0.3272244462429958,0.43326275426069677,0.5354114742723061,0.3740789199240085,0.47286455912433956,0.4730789813730991,0.35131866412500096,0.5002035516795609
2014-02-27,0.004349055803114871,0.005355922002643704,0.004479888482792696,0.0055257352910991625,0.2667694631910956,0.4854749580004293,0.3947808028749465,0.3924847600114601,0.402937035461077,0.0020647627094884102,0.0003517237364159681,0.0037313996831878776,0.0015088071055968238,0.46498905331316426,0.0003839532949225649,0.02675408062293532,0.020134559471980958,0.01984469571974798,0.5980747609947275,0.4472902375718668,0.5286262464653833,0.44016216312290957,0.42039889981811795,0.4814751614236419,0.2893512828534504,0.37053231570441336,0.475902385011767,0.3272244462429958,0.43326275426069677,0.5354114742723061,0.3740789199240085,0.47286455912433956
2014-02-28,0.006713699317556235,0.006136222463475921,0.0056884580008224606,0.005242417876560532,0.3340651800633889,0.4628010783977554,0.3820846226284957,0.5513494646405331,0.4270485701277165,0.0019323097486680513,0.0003051465976434409,0.0038254031825569468,0.0015158351933673292,0.4650836951085312,0.0006529345619932792,0.02084639950317454,0.020849927740691825,0.02014755480853618,0.5068798691511032,0.44471566317329003,0.521777929967008,0.46749090585468983,0.29748728777297007,0.5980747609947275,0.3947808028749465,0.402937035461077,0.4814751614236419,0.2893512828534504,0.37053231570441336,0.475902385011767,0.3272244462429958,0.43326275426069677
2014-03-03,0.005592768858159278,0.00572346731058547,0.005825841946357477,0.00554356502167673,0.20618154119700818,0.491036830744379,0.39751333873949596,0.6158116132627868,0.4263257231726605,0.0018169321917159698,0.0002729181704192174,0.003912445057052669,0.001529209724219216,0.4655242328906378,0.0009290314359045038,0.012997323827857265,0.01937793978224968,0.01918944452548424,0.5294126307357049,0.44252911991877575,0.5156675933407784,0.43278525743799134,0.23097735684760096,0.5068798691511032,0.3820846226284957,0.4270485701277165,0.5980747609947275,0.3947808028749465,0.402937035461077,0.4814751614236419,0.2893512828534504,0.37053231570441336
2014-03-04,0.007093952724264482,0.006114599885167549,0.006813408568274809,0.0062330385950536416,0.22572958791421663,0.5549874745984393,0.43299364860916073,0.7762955826586612,0.4749355045505731,0.0017341806791461994,0.0002706229063843407,0.004021872728738746,0.0015571676638776871,0.466624418595079,0.0012310503639208076,0.004670028305636618,0.01590403267704999,0.0169849251759702,0.544326749571998,0.44108796914501713,0.5098909530801663,0.35512626317746165,0.14521512799811875,0.5294126307357049,0.39751333873949596,0.4263257231726605,0.5068798691511032,0.3820846226284957,0.4270485701277165,0.5980747609947275,0.3947808028749465,0.402937035461077
2014-03-05,0.007078109987575618,0.006529303216403937,0.007084190356960479,0.00645493941120262,0.16900503315058288,0.5754910321835626,0.4445109137736483,0.7525375237734023,0.4992053748520843,0.001682911163882514,0.000277644600023802,0.004121445479275218,0.0015893479015310213,0.46775488135566845,0.0014706529614429698,0.0067517931078053765,0.013479433106077077,0.01526657354496757,0.5262728183718862,0.4398944160994729,0.5053732172927363,0.33047749345398125,0.207735786923147,0.544326749571998,0.43299364860916073,0.4749355045505731,0.5294126307357049,0.39751333873949596,0.4263257231726605,0.5068798691511032,0.3820846226284957,0.4270485701277165
2014-03-06,0.007448442968684854,0.00646838136812862,0.006879115145480327,0.006135956987988453,0.15501141698182067,0.5337586149658824,0.42608010926149303,0.6604637250425187,0.4958049996225928,0.0016054984585753135,0.0002711271981861718,0.004210880362828462,0.0016140180136079846,0.4683478605649792,0.0016552593954667488,0.0087773940570925,0.011939319680479954,0.01399079532679623,0.5056149929535199,0.4384081522696137,0.5003710399754104,0.3894822940355056,0.29571539805924774,0.5262728183718862,0.4445109137736483,0.4992053748520843,0.544326749571998,0.43299364860916073,0.4749355045505731,0.5294126307357049,0.39751333873949596,0.4263257231726605
2014-03-07,0.00711177510988506,0.0059848809253032625,0.006470949411259641,0.006074540389598829,0.18884881431131945,0.5250941253549862,0.4223716632672418,0.5436547087163318,0.4849750016042889,0.0014374955665951428,0.00026231159784992353,0.004292744541768895,0.0016368744415683756,0.46877408501406703,0.0018375281168227509,0.007624026407881212,0.010312822435951476,0.012624032143617521,0.5154365330471663,0.43689833246121434,0.4928554839661028,0.4019412099673523,0.3970124898184951,0.5056149929535199,0.42608010926149303,0.4958049996225928,0.5262728183718862,0.4445109137736483,0.4992053748520843,0.544326749571998,0.43299364860916073,0.4749355045505731
2014-03-10,0.0065711146873564386,0.006250218413356226,0.006926903774345558,0.0061696470794002645,0.14838158845690855,0.5384082291259877,0.4283934143494789,0.5997396757527673,0.5483934764203194,0.0012817803547703344,0.0002577963776995984,0.004368626167608469,0.0016613238509447792,0.469223479875333,0.0019517896940696167,0.004979520280350038,0.008216150759223141,0.010937338324217463,0.5214296695419303,0.4355199798706533,0.48589891631771787,0.3833664088742054,0.4405606116560198,0.5154365330471663,0.4223716632672418,0.4849750016042889,0.5056149929535199,0.42608010926149303,0.4958049996225928,0.5262728183718862,0.4445109137736483,0.4992053748520843
